rank,uid,username,type,accompany,medal_name,medal_level
1,12422769,Beartooth90,提督,1288,弥人,44
2,264506970,弥希Miki的真空家乡,提督,328,弥人,42
3,96957,ルルティエ,舰长,2150,弥人,49
4,38133,FayeVL,舰长,2176,弥人,48
5,4333178,波动性巧克力慕斯,舰长,568,弥人,42
6,4304729,清光高校地雷部,舰长,1461,弥人,42
7,553301,镜晓文,舰长,2151,弥人,42
8,8772065,Yukari_YuRI,舰长,1367,弥人,41
9,105402,清新正直HHP,舰长,1678,弥人,40
10,1640605,神の道化,舰长,887,弥人,39
11,16011437,瑪修-,舰长,1993,弥人,39
12,4921755,アルカローズ,舰长,1903,弥人,38
13,4274580,良臣没有重谢,舰长,0,弥人,37
14,774372,黑糖香草摩卡,舰长,1339,弥人,36
15,8274893,西西纳图斯,舰长,624,弥人,36
16,343691814,Noneither,舰长,1181,弥人,36
17,10261329,yukino-雪之下雪乃,舰长,901,弥人,35
18,159019,九重雪会,舰长,1024,弥人,35
19,10776008,丽兹与青鸟,舰长,742,弥人,35
20,14910777,勉強机,舰长,1171,弥人,35
21,266375,咕咕-咕咕咕咕咕-咕,舰长,770,弥人,35
22,28647475,Urobolus_0,舰长,878,弥人,34
23,20186995,黇鹿dmdm,舰长,1156,弥人,34
24,209374441,知世xf,舰长,288,弥人,34
25,8396429,airstone42,舰长,1051,弥人,33
26,323728572,每秒单推一个,舰长,311,弥人,30
27,44123513,爱凑热闹です,舰长,341,弥人,30
28,1996785597,机界怨种,舰长,41,弥人,24
29,2150501,螺旋卷卷,舰长,41,弥人,24
30,3418526,l786266731,舰长,34,弥人,24
31,81239615,陌岭的幽斗行长,舰长,55,弥人,24
32,695211604,星韵璃梦栖,舰长,41,弥人,23
