rank,uid,username,type
1,38133,FayeVL,提督
2,96957,ルルティエ,提督
3,931185,テストテスト,提督
4,2512897,山下住一丁,提督
5,6454674,DigAPony,提督
6,12422769,Beartooth90,提督
7,12501775,コンプランド,提督
8,15256555,sky_hood,提督
9,381534568,sayakadead,提督
10,452196256,无糖香草可乐,提督
11,925,911,舰长
12,3896,Primula,舰长
13,5285,凉叶suzuha,舰长
14,8359,elshaddoll,舰长
15,12974,蓬萊山空,舰长
16,26465,一个大光头都没有,舰长
17,49337,无公害沙包,舰长
18,104492,随风旅鸟与未知之风,舰长
19,105402,清新正直HHP,舰长
20,123785,灯十走十走十走,舰长
21,127743,_露露比,舰长
22,158603,chomikuplus,舰长
23,159019,九重雪会,舰长
24,209025,七夜丶,舰长
25,275274,伞木希美时运不济,舰长
26,287341,マスイカ,舰长
27,307274,子蓝_,舰长
28,342447,任意子,舰长
29,356189,Heavens Feel,舰长
30,372454,有栖ヒロ,舰长
31,403496,Zero_Ash,舰长
32,407553,清月NEKO,舰长
33,453196,-kenjoy-,舰长
34,511821,CureMagical,舰长
35,520352,黑镰刀,舰长
36,536365,鸢尾百合,舰长
37,537436,-佑樹Yuuki-,舰长
38,553301,镜晓文,舰长
39,561306,蹦出一个光头,舰长
40,569267,鵺鸮,舰长
41,598003,莱茵点,舰长
42,627492,鹿鳴Naki,舰长
43,666671,Miki的麦麦,舰长
44,735538,AOZAKI-YUI,舰长
45,774372,黑糖香草摩卡,舰长
46,799152,Pyclone,舰长
47,1397965,雨宫ノエル,舰长
48,1433435,園子し,舰长
49,1603612,月ノneet,舰长
50,1764112,Igno-,舰长
51,1829374,ムサシノタクミ,舰长
52,1874852,YaMacoffe,舰长
53,1971336,犭苗犭苗ホホ,舰长
54,2251472,神烦の星期天,舰长
55,2290770,夕月秋乃,舰长
56,2388727,凉菓,舰长
57,2513015,エーワックス-2434,舰长
58,2599251,Devi_Lito,舰长
59,2650864,羽落魂龛,舰长
60,2699660,朝日奈未來,舰长
61,3182660,影月LuneZ,舰长
62,3799624,不苦大仇深的橘子,舰长
63,3925567,hooudp,舰长
64,3959318,音流Cymatics,舰长
65,4072141,云水暮烟,舰长
66,4206472,Flanker-16,舰长
67,4260554,月映LANE,舰长
68,4304729,清光高校地雷部,舰长
69,4536614,gainspray,舰长
70,4921755,アルカローズ,舰长
71,5041962,蓝珀鸟,舰长
72,5078853,冰镇水母,舰长
73,5155551,科罗娜青柠,舰长
74,5460965,松石绿的钢,舰长
75,5801333,低级咬人细胞,舰长
76,5812842,弥之鸣,舰长
77,6036699,内巻玉子,舰长
78,6165418,一号机测试机师,舰长
79,6701862,五月的luvsic,舰长
80,7159699,クオン_,舰长
81,7180032,无为無為,舰长
82,7367780,里莲花,舰长
83,7864667,奈亚子从不发糖,舰长
84,7913853,阿贝莉娅-弗洛亚,舰长
85,8332693,饭桶事你少管,舰长
86,8396429,airstone42,舰长
87,8772065,Yukari_YuRI,舰长
88,10181310,流转生死,舰长
89,10776008,丽兹与青鸟,舰长
90,10786214,千万ly,舰长
91,11034077,へーぴー,舰长
92,11210842,莉丶羽,舰长
93,11347396,傻坐着发愣,舰长
94,11546675,贝尔纳德C3,舰长
95,12036148,寇塔娜哪去了,舰长
96,12037051,岛那灯,舰长
97,12242538,嘉文从小就很可爱,舰长
98,12449418,_Binnn_,舰长
99,13026101,Naglfar-,舰长
100,13573100,zerobom,舰长
101,14301529,光之小人,舰长
102,14354112,EndlessDice,舰长
103,14419879,南條yc,舰长
104,14479743,当代内恰耶夫,舰长
105,14482688,AAlieeeen,舰长
106,14854499,正儿八经小菇凉,舰长
107,14879283,Sctchf,舰长
108,14910777,勉強机,舰长
109,15351632,若茶茶茶茶茶,舰长
110,16011437,缪柚,舰长
111,16171733,铃鹿Toshi,舰长
112,18007135,Shinoちゃん,舰长
113,18363194,岁星昼见,舰长
114,20186995,黇鹿dmdm,舰长
115,20568160,小小青哇不输风雨,舰长
116,20841088,Butcher单推人,舰长
117,22805267,添棠霓投車,舰长
118,22872272,路过的取名困难症患者,舰长
119,25593802,同调群单推人,舰长
120,29147008,摸摸摸mona,舰长
121,30753025,月迷Solomon,舰长
122,31833166,VoidOne,舰长
123,34571714,茶茶ちゃちゃ,舰长
124,35105721,风月kaze_tsuki,舰长
125,38636696,Hiyori晓,舰长
126,44319213,11K5D6A,舰长
127,48934997,感应性本能,舰长
128,84656544,_MBRA,舰长
129,87867364,昭暮云,舰长
130,94809389,夜闻啼雁,舰长
131,109152708,孤独熊Kuma,舰长
132,150038690,坚守阵地卢载铉,舰长
133,155720983,五十米-深藍,舰长
134,164430508,SchimmeI,舰长
135,173523447,狸猫炸薯条,舰长
136,175534794,sorinX,舰长
137,177462569,Curse_Zzzz,舰长
138,209062518,上官追风,舰长
139,229101190,不稳定层结,舰长
140,237845732,gigigigibeibei,舰长
141,270635549,被子里全是虫惑魔,舰长
142,281163151,怎么改个名字啊,舰长
143,343691814,Noneither,舰长
144,356404138,Rapturre,舰长
145,394942544,咳哈哈哈哼哼,舰长
146,443066653,毛线毛裤qaq,舰长
147,486937583,红白鬼巫,舰长
148,502895183,也文攝輝,舰长
149,543614169,花音琉歌,舰长
150,666726799,悠亚Yua,舰长
151,1078161624,いしとびかんな,舰长
152,1920686335,超级键山雏,舰长
