rank,uid,username,type
1,38133,FayeVL,提督
2,96957,ルルティエ,提督
3,217589,天鳳院瑤光,提督
4,2512897,山下住一丁,提督
5,6454674,DigAPony,提督
6,8772065,Yukari_YuRI,提督
7,15256555,sky_hood,提督
8,381534568,sayakadead,提督
9,452196256,无糖香草可乐,提督
10,476234521,玛奇玛大人の狗,提督
11,925,911,舰长
12,3896,Primula,舰长
13,12974,蓬萊山空,舰长
14,26465,一个大光头都没有,舰长
15,32504,百戰百勝阿巴頓,舰长
16,49337,无公害沙包,舰长
17,104492,随风旅鸟与未知之风,舰长
18,105402,清新正直HHP,舰长
19,123785,灯十走十走十走,舰长
20,132270,柒の白白,舰长
21,153092,薛丁谔的猫,舰长
22,170178,Snak2,舰长
23,191789,廿一绫,舰长
24,203110,跳楼,舰长
25,268655,bawula,舰长
26,287341,ワイトエコ,舰长
27,307274,子蓝_,舰长
28,342447,任意子,舰长
29,356189,Heavens Feel,舰长
30,372454,有栖ヒロ,舰长
31,403496,Deliay,舰长
32,511821,CureMagical,舰长
33,520352,黑镰刀,舰长
34,536365,鸢尾百合,舰长
35,537436,結城佑樹,舰长
36,553301,镜晓文,舰长
37,569267,鵺鸮,舰长
38,598003,莱茵点,舰长
39,615000,节操联邦调查总局,舰长
40,666671,Miki的麦麦,舰长
41,735538,Brumaire31zy,舰长
42,774372,黑糖香草摩卡,舰长
43,860619,紫雲百景,舰长
44,936269,紳士君P,舰长
45,1354964,深雪Momoko,舰长
46,1397965,雨宫ノエル,舰长
47,1603612,月ノneet,舰长
48,1618726,Kirallz,舰长
49,1698435,吕同学リッキー,舰长
50,1780845,noncrystal,舰长
51,1829374,武蔵野タクミ,舰长
52,1874852,YaMacoffe,舰长
53,1897412,Crowbar_,舰长
54,1913973,白き祈り,舰长
55,1971336,犭苗犭苗ホホ,舰长
56,2249185,带带青花鱼,舰长
57,2290770,夕月秋乃,舰长
58,2388727,凉菓,舰长
59,2477742,喝了这碗毒酒,舰长
60,2512210,-4B-,舰长
61,2513015,エーワックス-2434,舰长
62,2599251,devilito,舰长
63,2650864,羽落魂龛,舰长
64,2699660,朝日奈未來,舰长
65,3143229,华荩,舰长
66,3161528,e-sasaki,舰长
67,3182660,影月LuneZ,舰长
68,3478389,千年厨,舰长
69,3568456,月ノ三卜,舰长
70,3677907,李黑羊,舰长
71,3799624,不苦大仇深的橘子,舰长
72,3847955,倾覆常理,舰长
73,3925567,hooudp,舰长
74,3959318,音流Cymatics,舰长
75,4072141,云水暮烟,舰长
76,4206472,Flanker-16,舰长
77,4274580,良臣没有重谢,舰长
78,4304729,清光高校地雷部,舰长
79,4486761,lyapunov_stable,舰长
80,4854330,路边一个狗行注目礼,舰长
81,4876018,猕希Miki,舰长
82,4921755,アルカローズ,舰长
83,5152457,小傅Fox,舰长
84,5155551,科罗娜青柠,舰长
85,5460965,松石绿的钢,舰长
86,5700843,千化万变式,舰长
87,5801333,低级咬人细胞,舰长
88,5812842,弥之鸣,舰长
89,5866422,北蛮入侵1,舰长
90,6165418,一号机测试机师,舰长
91,6949826,里见光钻,舰长
92,7180032,无为無為,舰长
93,7532524,浪人剑转换给铁驭,舰长
94,7864667,奈亚子从不发糖,舰长
95,7894866,迹-久,舰长
96,8265581,鈴原月落,舰长
97,8332693,饭桶事你少管,舰长
98,8899174,あおい__,舰长
99,8969216,摸鱼DD东云,舰长
100,9087464,-AcEe-,舰长
101,10776008,丽兹与青鸟,舰长
102,10786214,千万ly,舰长
103,10990557,バイだーラン,舰长
104,11034077,へーぴー,舰长
105,11210842,莉丶羽,舰长
106,11283660,pikakid96,舰长
107,11546675,贝尔纳德C3,舰长
108,12036148,寇塔娜哪去了,舰长
109,12242538,嘉文从小就很可爱,舰长
110,12422769,Beartooth90,舰长
111,12449418,BIN酱です,舰长
112,12501775,コンプランド,舰长
113,13026101,Naglfar-,舰长
114,14301529,光之小人,舰长
115,14354112,EndlessDice,舰长
116,14382779,冷墨影My,舰长
117,14479743,陸分儀,舰长
118,16011437,贝弥,舰长
119,16171733,铃鹿Toshi,舰长
120,18097906,立花凛音Rinne,舰长
121,18363194,岁星昼见,舰长
122,19135552,伊藤彩沙子我罢,舰长
123,20568160,小小青哇不输风雨,舰长
124,22805267,添棠霓投車,舰长
125,25593802,同调群单推人,舰长
126,31833166,VoidOne,舰长
127,35105721,风月kaze_tsuki,舰长
128,35924302,滑稽Captain,舰长
129,38636696,Hiyori晓,舰长
130,48934997,感应性本能,舰长
131,70740837,CLK慕,舰长
132,84656544,_MBRA,舰长
133,89645685,新世纪福音之剑,舰长
134,94809389,夜闻啼雁,舰长
135,102879691,RubixCubeOfFate,舰长
136,109152708,孤独熊Kuma,舰长
137,150038690,坚守阵地卢载铉,舰长
138,175534794,sorinX,舰长
139,177462569,Curse_Zzzz,舰长
140,229101190,不稳定层结,舰长
141,243094255,薬师寺恵,舰长
142,247260077,风车与蜻蜓,舰长
143,281163151,怎么改个名字啊,舰长
144,356404138,Rapturre,舰长
145,384434205,喜欢BadEnd吗,舰长
146,392505232,安堂いなり_official,舰长
147,394942544,咳哈哈哈哼哼,舰长
148,395984396,幽灵弯刀,舰长
149,443066653,毛线毛裤qaq,舰长
150,502895183,マンハッタンカフェ,舰长
151,506366605,含糖酒精,舰长
