rank,uid,username,type,accompany,medal_name,medal_level
1,12422769,Beartooth90,提督,1294,弥人,44
2,264506970,弥希Miki的真空家乡,提督,334,弥人,42
3,96957,ルルティエ,舰长,2156,弥人,49
4,38133,FayeVL,舰长,2182,弥人,48
5,4333178,波动性巧克力慕斯,舰长,574,弥人,42
6,4304729,清光高校地雷部,舰长,1467,弥人,42
7,553301,镜晓文,舰长,2157,弥人,42
8,8772065,Yukari_YuRI,舰长,1373,弥人,41
9,105402,清新正直HHP,舰长,1684,弥人,40
10,1640605,神の道化,舰长,893,弥人,39
11,16011437,瑪修-,舰长,1999,弥人,39
12,4921755,アルカローズ,舰长,1909,弥人,38
13,4274580,良臣没有重谢,舰长,618,弥人,37
14,774372,黑糖香草摩卡,舰长,1345,弥人,36
15,8274893,西西纳图斯,舰长,630,弥人,36
16,343691814,Noneither,舰长,1187,弥人,36
17,10261329,yukino-雪之下雪乃,舰长,907,弥人,35
18,159019,九重雪会,舰长,1030,弥人,35
19,10776008,丽兹与青鸟,舰长,748,弥人,35
20,266375,咕咕-咕咕咕咕咕-咕,舰长,776,弥人,35
21,28647475,Urobolus_0,舰长,884,弥人,34
22,20186995,黇鹿dmdm,舰长,1162,弥人,34
23,209374441,知世xf,舰长,294,弥人,34
24,323728572,每秒单推一个,舰长,317,弥人,30
25,44123513,爱凑热闹です,舰长,347,弥人,30
26,1996785597,机界怨种,舰长,47,弥人,24
27,2150501,螺旋卷卷,舰长,47,弥人,24
28,3418526,l786266731,舰长,40,弥人,24
29,81239615,陌岭的幽斗行长,舰长,61,弥人,24
30,695211604,星韵璃梦栖,舰长,47,弥人,23
31,24816063,縶給闦蘉鸀鱍鞝繝礃,舰长,7,弥人,22
